transaction_id,user_id,amount,transaction_channel,merchant,device_id,card_type,country,timestamp,prev_timestamp,lat,lon,prev_lat,prev_lon,time_since_last_tx,distance_from_last_tx,km_per_min,device_change,velocity_last_10min,is_night,merchant_risk_score,account_age_days,prior_chargebacks,high_risk_country,is_fraud
5458,U0304,221.52,airtime,EasyPay,DV0176,debit,ZA,2025-06-08 05:58:45,2025-06-08 05:40:45,-20.237133127915378,20.17388837659542,-1.070394184402041,37.4996847164447,1080,2837.442374848145,157.6356874915636,0,6,1,3,569,0,0,0
5459,U0064,314.06,card-not-present,GameStore,DV0220,credit,ZA,2025-06-08 07:11:42,2025-06-08 05:58:45,-25.693393962636257,23.642343273031393,-20.237133127915378,20.17388837659542,4377,701.0535551866701,9.610055588576698,0,7,0,1,1433,1,0,0
5460,U0228,144.29,online,EasyPay,DV0145,credit,ZA,2025-06-08 07:35:06,2025-06-08 07:11:42,-25.272281934380544,26.17306589735333,-25.693393962636257,23.642343273031393,1404,258.705341180492,11.055783811132137,0,4,0,1,1313,0,0,0
5461,U0239,94.59,online,EasyPay,DV0236,debit,NG,2025-06-08 08:49:39,2025-06-08 07:35:06,6.473471825114902,3.8467848831812477,-25.272281934380544,26.17306589735333,4473,4263.622711033542,57.19145152291807,0,4,0,2,1591,0,1,0
5462,U0494,189.87,card-not-present,EasyPay,DV0094,debit,NG,2025-06-08 09:38:19,2025-06-08 08:49:39,7.037977749723419,3.7728065853864505,6.473471825114902,3.8467848831812477,2920,62.961936039600815,1.2937384117726196,0,6,0,1,1726,0,1,0
5463,U0240,75.19,card-present,ElectroWorld,DV0211,credit,KE,2025-06-08 09:53:03,2025-06-08 09:38:19,-1.3160629494283944,37.27739164683652,7.037977749723419,3.7728065853864505,884,3834.5705598597765,260.2649701262292,1,0,0,1,234,0,0,0
5464,U0178,83.97,online,ElectroWorld,DV0265,credit,ZA,2025-06-08 11:15:17,2025-06-08 09:53:03,-27.7896261810266,25.996980130432327,-1.3160629494283944,37.27739164683652,4934,3166.7821117929025,38.50971356051361,0,3,0,2,1539,0,0,0
5465,U0154,100.27,card-present,QuickBuy,DV0231,credit,UK,2025-06-08 11:51:45,2025-06-08 11:15:17,51.40803051153211,-0.19878117384586735,-27.7896261810266,25.996980130432327,2188,9140.933671609017,250.66545717392182,0,1,0,1,630,0,0,0
5466,U0405,46.6,airtime,ShoeWorld,DV0246,credit,UK,2025-06-08 13:07:23,2025-06-08 11:51:45,51.87481780920277,0.39444680669189747,51.40803051153211,-0.19878117384586735,4538,66.20901052646812,0.8753945860705348,0,1,0,1,703,0,0,0
5467,U0098,193.34,airtime,Takealot,DV0102,debit,NG,2025-06-08 13:23:20,2025-06-08 13:07:23,6.422262524892067,3.84715547537058,51.87481780920277,0.39444680669189747,957,5049.263309925729,316.56823259722444,0,6,0,1,263,0,1,0
5468,U0460,27.65,in-store,Takealot,DV0266,prepaid,UK,2025-06-08 14:09:22,2025-06-08 13:23:20,52.14941182193539,0.29427754783249105,6.422262524892067,3.84715547537058,2762,5080.291409714089,110.36114575772822,0,2,0,1,441,1,0,0
5469,U0499,129.6,online,MiniMart,DV0186,prepaid,UK,2025-06-08 14:15:42,2025-06-08 14:09:22,52.16137126219228,0.40451913725425115,52.14941182193539,0.29427754783249105,380,7.661384245485222,1.2096922492871405,0,4,0,1,1089,0,0,0
5470,U0463,227.16,card-not-present,GameStore,DV0158,credit,UK,2025-06-08 14:17:13,2025-06-08 14:15:42,51.623947359872865,-0.1422093101744062,52.16137126219228,0.40451913725425115,91,70.65540721616796,46.58598277989096,0,0,0,1,953,0,0,0
5471,U0332,64.0,in-store,ShoeWorld,DV0081,virtual,ZA,2025-06-08 15:32:53,2025-06-08 14:17:13,-28.77180291564596,29.468086322169597,51.623947359872865,-0.1422093101744062,4540,9365.420287014134,123.77207427771982,0,7,0,1,1479,0,0,0
5472,U0476,170.06,airtime,Walmart,DV0152,credit,ZA,2025-06-08 16:20:50,2025-06-08 15:32:53,-25.27389514491552,24.928285572039137,-28.77180291564596,29.468086322169597,2877,594.1733738632252,12.391519788596979,0,1,0,1,711,0,0,0
5473,U0298,76.03,online,Takealot,DV0026,virtual,UK,2025-06-08 16:30:23,2025-06-08 16:20:50,51.56315470794252,0.28778243918896196,-25.27389514491552,24.928285572039137,573,8846.464554429438,926.331366955962,1,0,0,2,176,0,0,0
5474,U0147,51.78,airtime,Walmart,DV0034,prepaid,ZA,2025-06-08 17:46:32,2025-06-08 16:30:23,-27.852982664722386,29.44763980775066,51.56315470794252,0.28778243918896196,4569,9248.849244547253,121.45566965918913,0,2,0,1,242,0,0,0
5475,U0117,181.19,airtime,ElectroWorld,DV0213,credit,UK,2025-06-08 18:11:59,2025-06-08 17:46:32,51.83213322072296,-0.4050967728504228,-27.852982664722386,29.44763980775066,1527,9296.788493956132,365.2962080139934,1,0,0,1,1659,0,0,0
5476,U0208,186.17,airtime,ShoeWorld,DV0071,credit,UK,2025-06-08 19:06:22,2025-06-08 18:11:59,52.00179977289666,0.35520943463105303,51.83213322072296,-0.4050967728504228,3263,55.614586517305916,1.0226402669440255,0,8,0,1,575,0,0,0
5477,U0305,112.07,card-present,EasyPay,DV0017,credit,KE,2025-06-08 20:09:57,2025-06-08 19:06:22,-1.0204758769562692,37.585196410764574,52.00179977289666,0.35520943463105303,3815,6832.851657920722,107.4629356422656,0,7,0,1,193,0,0,0
5478,U0307,167.98,airtime,GameStore,DV0028,virtual,KE,2025-06-08 20:13:13,2025-06-08 20:09:57,-0.7627678055274262,37.16438956061302,-1.0204758769562692,37.585196410764574,196,54.82561992076812,16.78335303696983,0,2,0,1,1743,0,0,0
5479,U0499,63.92,in-store,Walmart,DV0052,debit,ZA,2025-06-08 20:23:24,2025-06-08 20:13:13,-26.089530357019072,29.657929331544167,-0.7627678055274262,37.16438956061302,611,2915.765239754167,286.32719211988547,0,0,0,2,620,0,0,0
5480,U0124,182.07,in-store,ElectroWorld,DV0059,prepaid,ZA,2025-06-08 20:40:57,2025-06-08 20:23:24,-19.875030198988476,20.16620316056789,-26.089530357019072,29.657929331544167,1053,1191.2561418170028,67.87784283857566,0,3,0,1,973,0,0,0
5481,U0203,89.11,card-present,MiniMart,DV0034,debit,NG,2025-06-08 21:44:31,2025-06-08 20:40:57,6.998157812736752,3.96379928676361,-19.875030198988476,20.16620316056789,3814,3462.105745568231,54.464170092840554,0,2,0,1,761,1,1,0
5482,U0216,104.66,card-not-present,ShoeWorld,DV0006,virtual,ZA,2025-06-08 23:03:54,2025-06-08 21:44:31,-25.56010067808389,24.111801247866023,6.998157812736752,3.96379928676361,4763,4210.72245993883,53.04290312750993,0,2,0,3,1369,0,0,0
5483,U0065,125.63,card-not-present,Clicks,DV0112,debit,KE,2025-06-09 00:03:43,2025-06-08 23:03:54,-1.287243418293671,36.7046784042391,-25.56010067808389,24.111801247866023,3589,3006.693326093207,50.265143372970854,0,4,1,1,652,0,0,0
5484,U0378,436.94,in-store,ElectroWorld,DV0230,debit,NG,2025-06-09 00:09:21,2025-06-09 00:03:43,7.067386934107524,3.780729792461714,-1.287243418293671,36.7046784042391,338,3771.9339316666133,669.5740707100497,0,3,1,1,1666,0,1,0
5485,U0295,260.14,card-present,QuickBuy,DV0166,prepaid,KE,2025-06-09 00:30:55,2025-06-09 00:09:21,-0.9823866562035942,37.124672329260946,7.067386934107524,3.780729792461714,1294,3808.879799477299,176.60957339152856,0,3,1,1,835,0,0,0
5486,U0247,403.16,in-store,Takealot,DV0043,debit,UK,2025-06-09 00:54:30,2025-06-09 00:30:55,51.98905658646308,-0.2350885134131535,-0.9823866562035942,37.124672329260946,1415,6834.170242871085,289.78813750690114,1,3,1,3,525,1,0,0
5487,U0011,116.74,in-store,QuickBuy,DV0086,prepaid,KE,2025-06-09 01:45:27,2025-06-09 00:54:30,-0.613300588440502,36.8582549474356,51.98905658646308,-0.2350885134131535,3057,6784.610529412487,133.1621301160449,0,0,1,2,426,0,0,0
5488,U0155,34.58,airtime,Supermart,DV0121,prepaid,UK,2025-06-09 01:59:42,2025-06-09 01:45:27,52.04306043226284,-0.040840323178912064,-0.613300588440502,36.8582549474356,855,6779.780320039822,475.7740575466542,0,5,1,1,1855,0,0,0
5489,U0022,157.03,card-not-present,Supermart,DV0074,virtual,KE,2025-06-09 02:25:03,2025-06-09 01:59:42,-0.5328705220275127,36.939329687000324,52.04306043226284,-0.040840323178912064,1521,6775.554932726629,267.2802734803404,0,7,1,1,203,1,0,0
5490,U0361,66.4,card-present,LuxuryHub,DV0222,debit,ZA,2025-06-09 03:04:34,2025-06-09 02:25:03,-28.481909260896412,21.405704448554314,-0.5328705220275127,36.939329687000324,2371,3507.3808509716773,88.75700171164092,0,6,1,2,1736,0,0,0
5491,U0035,58.57,card-present,Clicks,DV0155,credit,NG,2025-06-09 04:21:27,2025-06-09 03:04:34,6.455711244368965,4.178782495875387,-28.481909260896412,21.405704448554314,4613,4285.317978887201,55.73793165688967,0,6,1,2,1976,0,1,0
5492,U0251,105.88,airtime,GameStore,DV0167,debit,KE,2025-06-09 04:37:24,2025-06-09 04:21:27,-1.0972058306119958,37.332369737623,6.455711244368965,4.178782495875387,957,3777.3200158721847,236.82257152803666,0,0,1,1,1233,1,0,0
5493,U0481,61.5,in-store,Airtel,DV0146,credit,ZA,2025-06-09 05:10:59,2025-06-09 04:37:24,-24.421576182535468,27.244050056670375,-1.0972058306119958,37.332369737623,2015,2800.1049400580873,83.37781459230037,0,8,1,1,1941,0,0,0
5494,U0206,106.14,card-present,Walmart,DV0074,virtual,UK,2025-06-09 05:11:51,2025-06-09 05:10:59,51.4176699346259,-0.4932279000591018,-24.421576182535468,27.244050056670375,52,8828.913080296566,10187.207400342191,0,1,1,2,416,0,0,0
5495,U0487,158.84,card-not-present,DesignerHub,DV0138,credit,NG,2025-06-09 06:34:57,2025-06-09 05:11:51,6.867436780671422,3.896540438949648,51.4176699346259,-0.4932279000591018,4986,4955.739742723546,59.635857313159406,0,3,0,1,1060,0,1,0
5496,U0157,148.02,airtime,MiniMart,DV0205,virtual,KE,2025-06-09 07:12:02,2025-06-09 06:34:57,-1.0922224419738753,36.979620558385605,6.867436780671422,3.896540438949648,2225,3778.96330734388,101.90462851264395,0,5,0,3,1182,0,0,0
5497,U0438,30.3,in-store,Clicks,DV0094,debit,KE,2025-06-09 08:00:01,2025-06-09 07:12:02,-1.3665783050999503,36.695719549801886,-1.0922224419738753,36.979620558385605,2879,43.80251371716828,0.9128693376276821,0,3,0,1,1487,0,0,0
5498,U0241,100.82,in-store,DesignerHub,DV0172,prepaid,KE,2025-06-09 09:13:41,2025-06-09 08:00:01,-0.908751024857502,37.35210695434701,-1.3665783050999503,36.695719549801886,4420,88.8803666832143,1.2065208147042665,0,0,0,1,1260,0,0,0
5499,U0424,415.05,online,Walmart,DV0114,credit,ZA,2025-06-09 10:11:41,2025-06-09 09:13:41,-26.29468202608122,21.844933743001675,-0.908751024857502,37.35210695434701,3480,3263.6467746658523,56.269771976997454,0,0,0,1,90,0,0,0
5500,U0120,438.66,in-store,Supermart,DV0175,credit,NG,2025-06-09 10:12:22,2025-06-09 10:11:41,6.634696567434833,3.8909984749413526,-26.29468202608122,21.844933743001675,41,4127.165988836375,6039.7551056142065,0,1,0,2,1061,0,1,0
5501,U0093,185.21,online,ElectroWorld,DV0217,debit,KE,2025-06-09 10:32:07,2025-06-09 10:12:22,-0.8791704087905241,37.514290644835214,6.634696567434833,3.8909984749413526,1185,3826.690948364505,193.75650371465846,0,9,0,1,1378,0,0,0
5502,U0079,463.26,online,GameStore,DV0244,debit,NG,2025-06-09 10:54:12,2025-06-09 10:32:07,6.85095034004569,3.436558205826689,-0.8791704087905241,37.514290644835214,1325,3880.6578878246473,175.72790435432367,0,6,0,1,706,1,1,0
5503,U0292,362.88,in-store,Supermart,DV0098,prepaid,NG,2025-06-09 12:15:31,2025-06-09 10:54:12,6.969495816770088,4.01580555390784,6.85095034004569,3.436558205826689,4879,65.34482560575799,0.8035846559429144,1,7,0,1,1182,0,1,0
5504,U0124,30.01,airtime,Airtel,DV0178,virtual,KE,2025-06-09 13:23:13,2025-06-09 12:15:31,-1.2960318659697463,36.67018410971334,6.969495816770088,4.01580555390784,4062,3740.7277205955606,55.25447150067298,0,2,0,1,1791,0,0,0
5505,U0205,96.88,in-store,MiniMart,DV0065,credit,ZA,2025-06-09 13:44:24,2025-06-09 13:23:13,-27.631288791556454,26.722455736711048,-1.2960318659697463,36.67018410971334,1271,3101.406552665261,146.40786243895803,0,7,0,1,860,0,0,0
5506,U0050,13475.52494860897,airtime,MiniMart,DV0250,virtual,ZA,2025-06-09 14:12:19,2025-06-09 13:44:24,-23.522057377704616,19.57483706847758,-27.631288791556454,26.722455736711048,1675,849.9837688776405,30.4471797806916,0,13,0,1,1079,0,0,1
5507,U0167,77.0,online,ShoeWorld,DV0028,debit,UK,2025-06-09 03:30:01,2025-06-09 14:12:19,52.20529504412597,-0.13427813682243295,-23.522057377704616,19.57483706847758,1062,8605.55350215852,486.1894633987865,0,2,0,1,1453,0,0,1
5508,U0078,49.2,card-present,ShoeWorld,DV0154,debit,KE,2025-06-09 14:40:01,2025-06-09 14:30:01,-1.3997203844805863,36.668202510041674,52.20529504412597,-0.13427813682243295,600,6867.3026836145755,686.7302683614575,0,2,0,1,45,0,0,0
5509,U0037,97.04,airtime,Airtel,DV0081,debit,ZA,2025-06-09 14:43:41,2025-06-09 14:40:01,-28.763720119830598,29.533347354379288,-1.3997203844805863,36.668202510041674,220,3121.7502157862796,851.3864224871672,0,9,0,2,918,0,0,0
5510,U0068,83.09,card-present,EasyPay,DV0120,virtual,NG,2025-06-09 15:32:32,2025-06-09 14:43:41,6.716369304651742,3.6887960473683297,-28.763720119830598,29.533347354379288,2931,4805.9144112984295,98.38105243190235,0,1,0,1,400,0,1,0
5511,U0265,134.29,airtime,Supermart,DV0047,credit,ZA,2025-06-09 16:46:15,2025-06-09 15:32:32,-22.6895387399366,26.68627706709116,6.716369304651742,3.6887960473683297,4423,4105.816439974359,55.697261225064786,0,5,0,1,1752,0,0,0
5512,U0179,90.99,online,Takealot,DV0159,debit,KE,2025-06-09 16:52:39,2025-06-09 16:46:15,-0.7139390081920671,36.77323659887032,-22.6895387399366,26.68627706709116,384,2665.1947487128787,416.4366794863873,0,1,0,1,680,0,0,0
5513,U0366,267.08,card-present,EasyPay,DV0057,debit,UK,2025-06-09 16:54:40,2025-06-09 16:52:39,51.78051775760739,0.01088658710166146,-0.7139390081920671,36.77323659887032,121,6762.161112453687,3353.137741712572,0,1,0,2,1654,0,0,0
5514,U0161,433.98,card-present,LuxuryHub,DV0255,virtual,NG,2025-06-09 18:12:24,2025-06-09 16:54:40,6.484850873750275,3.713933518285377,51.78051775760739,0.01088658710166146,4664,5033.406509761061,64.75222782711485,0,1,0,2,1055,0,1,0
5515,U0409,187.53,airtime,LuxuryHub,DV0089,credit,KE,2025-06-09 18:33:30,2025-06-09 18:12:24,-0.7365589880771392,37.14064814451988,6.484850873750275,3.713933518285377,1266,3798.659837866551,180.03127193680334,0,1,0,3,549,0,0,0
5516,U0126,155.93,card-present,ElectroWorld,DV0221,virtual,ZA,2025-06-09 18:58:12,2025-06-09 18:33:30,-21.92186637626491,25.70383713378763,-0.7365589880771392,37.14064814451988,1482,2651.717411507595,107.35698022297956,0,6,0,2,1417,0,0,0
5517,U0433,125.12,card-present,DesignerHub,DV0275,debit,ZA,2025-06-09 19:46:06,2025-06-09 18:58:12,-26.491873918291535,28.48182237963374,-21.92186637626491,25.70383713378763,2874,579.475983964541,12.097619706984155,0,1,0,1,1762,0,0,0
5518,U0162,761.14,card-present,LuxuryHub,DV0005,virtual,KE,2025-06-09 21:01:08,2025-06-09 19:46:06,-0.6935050630897681,37.31276182325896,-26.491873918291535,28.48182237963374,4502,3007.3403375880907,40.08005780881507,0,4,0,2,1967,0,0,0
5519,U0482,250.73,airtime,ElectroWorld,DV0161,virtual,ZA,2025-06-09 22:10:11,2025-06-09 21:01:08,-28.854696540406074,29.584335964146376,-0.6935050630897681,37.31276182325896,4143,3223.0124077274904,46.67650119808096,0,7,0,1,1601,0,0,0
5520,U0029,261.0,card-present,Takealot,DV0198,debit,NG,2025-06-09 22:33:52,2025-06-09 22:10:11,6.266730799188776,4.062236373699007,-28.854696540406074,29.584335964146376,1421,4752.5587121003655,200.67102232654605,0,1,0,1,1505,0,1,0
5521,U0229,210.81,in-store,GameStore,DV0040,debit,UK,2025-06-09 22:45:48,2025-06-09 22:33:52,51.476147681919336,-0.4225686445608413,6.266730799188776,4.062236373699007,716,5029.202512063401,421.4415512902291,0,7,0,2,224,0,0,0
5522,U0111,87.13,card-not-present,Supermart,DV0013,virtual,UK,2025-06-09 23:37:22,2025-06-09 22:45:48,51.32748993816336,0.28635956708668486,51.476147681919336,-0.4225686445608413,3094,52.03231256758886,1.009029978686274,0,2,0,2,173,0,0,0
5523,U0056,145.35,card-present,QuickBuy,DV0041,debit,ZA,2025-06-10 00:59:33,2025-06-09 23:37:22,-25.536711581621823,29.079336159959187,51.32748993816336,0.28635956708668486,4931,8969.792457355396,109.14369244399182,0,2,1,2,1185,0,0,0
5524,U0050,268.38,card-present,Clicks,DV0111,credit,ZA,2025-06-10 01:51:36,2025-06-10 00:59:33,-20.253607775470872,29.197313343804566,-25.536711581621823,29.079336159959187,3123,585.1923596607267,11.242888754288698,0,4,1,1,1655,0,0,0
5525,U0269,420.65,online,ShoeWorld,DV0276,credit,ZA,2025-06-10 02:06:27,2025-06-10 01:51:36,-20.32872678117347,28.69442418237991,-20.253607775470872,29.197313343804566,891,53.18265987145824,3.5813238970678953,0,7,1,1,1311,0,0,0
5526,U0410,162.28,in-store,Clicks,DV0059,prepaid,UK,2025-06-10 02:59:17,2025-06-10 02:06:27,51.97506495215168,0.2804090305713788,-20.32872678117347,28.69442418237991,3170,8472.895424366849,160.3702603981107,0,7,1,1,1489,0,0,0
5527,U0268,57.01,card-not-present,QuickBuy,DV0209,prepaid,ZA,2025-06-10 02:17:43,2025-06-10 02:59:17,-19.159980391418983,29.437172739835574,51.97506495215168,0.2804090305713788,1106,8373.689995775312,454.26889669667156,1,0,1,2,176,0,0,1
5528,U0181,179.17,card-present,Takealot,DV0271,debit,ZA,2025-06-10 04:31:01,2025-06-10 03:17:43,-23.59901640778664,18.98143478548041,-19.159980391418983,29.437172739835574,4398,1189.966927338897,16.234200918675267,0,9,1,2,79,2,0,0
5529,U0024,228.69,airtime,LuxuryHub,DV0019,prepaid,NG,2025-06-10 05:04:22,2025-06-10 04:31:01,6.704562149148171,3.4962677688881953,-23.59901640778664,18.98143478548041,2001,3751.3566375086384,112.48445689681074,0,3,1,1,331,0,1,0
5530,U0389,177.45,in-store,Clicks,DV0195,prepaid,KE,2025-06-10 06:06:15,2025-06-10 05:04:22,-0.5493426727150709,36.92299378756238,6.704562149148171,3.4962677688881953,3713,3798.708818985148,61.38500650124128,0,7,0,1,69,0,0,0
5531,U0018,85.35,card-present,ElectroWorld,DV0246,credit,ZA,2025-06-10 06:39:52,2025-06-10 06:06:15,-24.390113868329806,20.989270129900646,-0.5493426727150709,36.92299378756238,2017,3147.621277273997,93.63275985941488,0,1,0,1,430,0,0,0
5532,U0422,61.28,card-present,ElectroWorld,DV0058,debit,ZA,2025-06-10 06:47:19,2025-06-10 06:39:52,-24.730771588424226,25.13915050024595,-24.390113868329806,20.989270129900646,447,422.08205164147256,56.6553089451641,0,1,0,3,1923,0,0,0
5533,U0324,104.37,airtime,LuxuryHub,DV0235,credit,KE,2025-06-10 06:52:00,2025-06-10 06:47:19,-1.2613585058433325,37.29311849769031,-24.730771588424226,25.13915050024595,281,2907.430431301418,620.8036508116907,0,0,0,3,1729,0,0,0
5534,U0145,142.57,online,Clicks,DV0239,credit,ZA,2025-06-10 08:00:14,2025-06-10 06:52:00,-27.85799571495677,20.343579962211084,-1.2613585058433325,37.29311849769031,4094,3453.2932221125416,50.610061877565336,0,8,0,1,243,0,0,0
5535,U0114,402.58,card-not-present,EasyPay,DV0205,prepaid,ZA,2025-06-10 09:11:58,2025-06-10 08:00:14,-19.826966941145592,28.186645414631155,-27.85799571495677,20.343579962211084,4304,1194.9071485829745,16.657627536008007,0,2,0,1,1192,0,0,0
5536,U0307,166.58,airtime,ShoeWorld,DV0053,debit,NG,2025-06-10 10:13:13,2025-06-10 09:11:58,6.343559467387205,4.027141703978753,-19.826966941145592,28.186645414631155,3675,3922.017597892498,64.03294037375507,0,4,0,2,1724,0,1,0
5537,U0312,63.92,online,ShoeWorld,DV0211,prepaid,KE,2025-06-10 11:08:58,2025-06-10 10:13:13,-1.034398560505372,37.47896451566126,6.343559467387205,4.027141703978753,3345,3805.644006959248,68.26267277056948,0,5,0,3,550,1,0,0
5538,U0199,250.39,card-present,LuxuryHub,DV0135,virtual,UK,2025-06-10 12:10:57,2025-06-10 11:08:58,52.24915412513744,0.04375679329557536,-1.034398560505372,37.47896451566126,3719,6863.862354268637,110.73722539825712,0,2,0,1,1056,1,0,0
5539,U0270,308.8,online,Clicks,DV0231,debit,UK,2025-06-10 12:38:56,2025-06-10 12:10:57,51.496909888511595,-0.17205063068512894,52.24915412513744,0.04375679329557536,1679,85.00774561869936,3.037799128720644,0,8,0,1,1930,1,0,0
5540,U0173,24.44,card-present,ShoeWorld,DV0052,virtual,UK,2025-06-10 13:11:47,2025-06-10 12:38:56,52.01380874546849,0.044390516462701535,51.496909888511595,-0.17205063068512894,1971,59.4217377916761,1.8088809069003378,0,5,0,1,46,0,0,0
5541,U0182,160.36,card-not-present,EasyPay,DV0024,debit,UK,2025-06-10 13:27:31,2025-06-10 13:11:47,52.10317103322415,0.43144023610885873,52.01380874546849,0.044390516462701535,944,28.348120353200102,1.8017873105847524,1,0,0,1,1359,0,0,0
5542,U0188,303.25,in-store,EasyPay,DV0107,debit,UK,2025-06-10 13:30:08,2025-06-10 13:27:31,51.52035288102695,0.42068366848802075,52.10317103322415,0.43144023610885873,157,64.85078871340616,24.783740909581972,0,2,0,1,1804,0,0,0
5543,U0046,322.23,card-not-present,ElectroWorld,DV0225,credit,ZA,2025-06-10 14:18:35,2025-06-10 13:30:08,-21.00397333490418,23.646364429735808,51.52035288102695,0.42068366848802075,2907,8347.796202158546,172.2971352354705,1,6,0,3,414,0,0,0
5544,U0009,131.78,card-not-present,MiniMart,DV0069,debit,ZA,2025-06-10 15:28:41,2025-06-10 14:18:35,-21.018189835809068,18.121118861372025,-21.00397333490418,23.646364429735808,4206,574.3931050798184,8.19391020085333,0,5,0,1,13,0,0,0
5545,U0220,531.6,card-present,QuickBuy,DV0110,credit,NG,2025-06-10 16:09:29,2025-06-10 15:28:41,6.289670113941469,3.2890482750227217,-21.018189835809068,18.121118861372025,2448,3428.1288669721716,84.02276634735715,0,5,0,2,1017,0,1,0
5546,U0245,50.68,in-store,Airtel,DV0124,virtual,UK,2025-06-10 16:58:45,2025-06-10 16:09:29,51.80356694422592,0.3496894072250497,6.289670113941469,3.2890482750227217,2956,5053.24995441358,102.56934954831353,0,2,0,1,1617,0,0,0
5547,U0194,492.23,card-not-present,EasyPay,DV0247,virtual,UK,2025-06-10 17:51:31,2025-06-10 16:58:45,52.18482056955812,-0.23384753339714914,51.80356694422592,0.3496894072250497,3166,58.361074339844414,1.106021623623078,0,2,0,1,98,1,0,0
5548,U0083,94.41,airtime,Clicks,DV0056,debit,UK,2025-06-10 18:17:38,2025-06-10 17:51:31,51.57673592418211,0.4836130964447748,52.18482056955812,-0.23384753339714914,1567,83.77553924583621,3.2077424089024715,0,6,0,1,1349,1,0,0
5549,U0247,110.38,in-store,ShoeWorld,DV0007,virtual,KE,2025-06-10 19:24:45,2025-06-10 18:17:38,-1.2757157308545182,37.596942423405636,51.57673592418211,0.4836130964447748,4027,6818.545929730484,101.59243997611847,0,5,0,1,985,0,0,0
5550,U0341,61.11,airtime,MiniMart,DV0071,debit,ZA,2025-06-10 20:19:00,2025-06-10 19:24:45,-28.976211381406205,25.402189438907445,-1.2757157308545182,37.596942423405636,3255,3327.8320205621603,61.34252572464812,0,6,0,1,1349,0,0,0
5551,U0165,133.74,airtime,Takealot,DV0030,debit,ZA,2025-06-10 20:24:49,2025-06-10 20:19:00,-24.6365546917257,23.580793811585956,-28.976211381406205,25.402189438907445,349,513.7804574653047,88.32901847541056,0,8,0,1,355,0,0,0
5552,U0017,99.39,card-present,GameStore,DV0107,prepaid,ZA,2025-06-10 20:29:48,2025-06-10 20:24:49,-24.058525209794603,20.01935116795903,-24.6365546917257,23.580793811585956,299,367.01841906453996,73.64918108318527,0,6,0,3,352,0,0,0
5553,U0235,82.85,in-store,ShoeWorld,DV0267,prepaid,KE,2025-06-10 21:46:22,2025-06-10 20:29:48,-0.6394722546857522,36.94174930789633,-24.058525209794603,20.01935116795903,4594,3169.5190470555513,41.39554697939336,0,2,0,1,6,0,0,0
5554,U0194,71.26,online,DesignerHub,DV0201,credit,ZA,2025-06-10 22:45:22,2025-06-10 21:46:22,-28.1398513321489,21.14719729316765,-0.6394722546857522,36.94174930789633,3540,3477.76139395952,58.94510837219525,0,2,0,1,805,0,0,0
5555,U0409,157.97,online,Supermart,DV0128,credit,NG,2025-06-10 22:52:13,2025-06-10 22:45:22,6.59151054103963,3.3881526016644816,-28.1398513321489,21.14719729316765,411,4290.685261553743,626.3774104458018,0,8,0,1,1901,0,1,0
5556,U0016,238.62,airtime,ElectroWorld,DV0150,credit,ZA,2025-06-10 22:53:02,2025-06-10 22:52:13,-22.536026145632665,24.481783410029735,6.59151054103963,3.3881526016644816,49,3957.916896298405,4846.428852610292,1,2,0,1,1604,0,0,0
5557,U0315,407.03,card-present,QuickBuy,DV0116,virtual,NG,2025-06-10 23:36:12,2025-06-10 22:53:02,7.107524131876192,3.461601304277371,-22.536026145632665,24.481783410029735,2590,4000.2472945121954,92.66982149449102,0,8,0,1,455,0,1,0
5558,U0499,73.79,card-not-present,Takealot,DV0055,prepaid,NG,2025-06-11 00:36:02,2025-06-10 23:36:12,6.516866824369951,3.5196641831032984,7.107524131876192,3.461601304277371,3590,65.63529349259858,1.0969686934696141,0,2,1,2,900,0,1,0
5559,U0493,69.91,card-present,EasyPay,DV0161,debit,UK,2025-06-11 01:12:37,2025-06-11 00:36:02,51.347382016559415,0.34817363705287563,6.516866824369951,3.5196641831032984,2195,4978.745065726614,136.09325919981632,0,1,1,1,517,0,0,0
5560,U0199,112.9,in-store,MiniMart,DV0263,prepaid,KE,2025-06-11 01:13:58,2025-06-11 01:12:37,-0.9249021296398104,37.190272320986374,51.347382016559415,0.34817363705287563,81,6752.034648538022,5001.507147065201,0,0,1,1,488,0,0,0
5561,U0052,133.73,airtime,ElectroWorld,DV0081,credit,UK,2025-06-11 02:24:31,2025-06-11 01:13:58,51.982919856716954,0.32425878137473607,-0.9249021296398104,37.190272320986374,4233,6804.569526888999,96.45031221671154,1,4,1,1,1461,0,0,0
5562,U0232,126.79,online,ElectroWorld,DV0207,virtual,NG,2025-06-11 02:50:49,2025-06-11 02:24:31,6.319524642506124,3.516253978151391,51.982919856716954,0.32425878137473607,1578,5071.149321155042,192.81936582338562,0,8,1,3,16,1,1,0
5563,U0066,64.86,in-store,ShoeWorld,DV0020,credit,KE,2025-06-11 03:32:57,2025-06-11 02:50:49,-1.1776192363793736,36.95152778210172,6.319524642506124,3.516253978151391,2528,3806.8621121506703,90.35274000357603,0,7,1,2,140,0,0,0
5564,U0020,59.3,card-present,Airtel,DV0196,prepaid,NG,2025-06-11 04:54:06,2025-06-11 03:32:57,6.331910278861209,3.5407654683664056,-1.1776192363793736,36.95152778210172,4869,3804.4759036176742,46.88201976115433,0,5,1,1,513,0,1,0
